MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,MFCCVariance1,MFCCVariance2,MFCCVariance3,MFCCVariance4,MFCCVariance5,MFCCVariance6,MFCCVariance7,MFCCVariance8,MFCCVariance9,MFCCVariance10,MFCCVariance11,MFCCVariance12,MFCCVariance13,energy,duration,Acoustic1,Acoustic2,Acoustic3,Acoustic4,Acoustic5,Acoustic6,Acoustic7,Acoustic8,Acoustic9,Acoustic10,Acoustic11,Acoustic12,Acoustic13,Acoustic14,Acoustic15,Acoustic16,Acoustic17,Acoustic18,Acoustic19,Acoustic20,Acoustic21,Acoustic22,Acoustic23,Acoustic24,Acoustic25,Acoustic26,Acoustic27,Acoustic28
0.170518239,0.640585869,-0.309546872,0.707464088,1.34137775,0.7811094,0.987849094,1.22032104,1.26811873,1.40967367,1.48784288,1.40552712,1.3349794,-0.453939616,1.66531249,0.772396218,2.44173924,1.39669236,1.39561269,0.638859931,1.18225169,2.26691875,0.857945539,2.98093339,1.44302928,2.79241022,-0.541151274,-0.902973013,0.488744013,0.908813934,-0.402821705,0.363947409,0.185578303,0.139019016,-0.873731373,-0.584553987,-0.939725365,-0.988653999,0.406260556,0.131209434,-0.881380079,-0.050748376,-0.824768263,-0.533437722,-0.382029585,-0.056070731,0.885152975,-0.062686465,1.02992682,-0.380378832,-0.393239393,-0.682947287,0.512795838,-0.510406289,-0.729917065,2.09806033
0.224033059,0.094896049,-0.307097618,0.489131696,-0.144573034,0.767008579,0.028034142,0.801429031,0.720849402,0.766121289,0.919525107,0.821351412,0.701239564,0.086841873,1.6779153,1.57959496,1.63728974,2.42885044,0.237998645,1.16473044,0.199215972,1.80300139,4.24305255,2.58455304,3.15140176,1.80652083,-0.426907115,-0.942101776,-0.39349428,-0.17283013,-0.401738084,0.401527856,-0.847298091,-0.966161906,-0.818740789,-0.55511592,-0.818691413,-0.834233805,-0.603854472,-0.588003904,-1.67793725,-0.11998164,-1.57563019,-1.89451925,0.177477257,0.03776877,0.885152975,-0.288187685,2.28799207,-1.19735701,-1.22569971,-0.112278345,0.190867392,-0.469293256,-0.468795215,0.515440345
0.826860398,-0.664362607,-0.618337978,-0.321050168,-0.147397194,-0.640750763,-0.484189622,0.111274227,-0.286461116,-0.217539441,-0.334120864,-0.241013076,-0.253092779,-1.34232665,0.065403075,2.30116129,1.60309786,1.5819298,0.387533704,0.248214546,1.02369729,1.30525344,1.94486425,-0.114712961,1.53628575,1.88726015,-0.346958099,-0.369471719,-0.218114004,-0.087262195,-0.299587072,0.641074685,-0.451853486,-0.583827845,-0.372382803,-0.684134944,-0.377007274,-0.131044401,-0.340580311,-0.434464675,-1.11327176,0.629543314,-0.818997042,-1.76927302,-0.669169575,-0.059909723,0.885152975,0.638618866,1.02992682,1.84628719,1.83199107,-0.286439513,-0.332266333,0.435193464,0.546678647,0.515440345
0.034691981,-1.81109626,0.179727784,1.1181907,1.396511,1.51070617,1.5232456,1.36600041,1.59648801,1.44346313,1.67325042,1.46531323,1.47982437,0.642273606,0.262177098,2.14575192,0.347334578,0.61934058,0.162937399,1.48685355,2.3024816,-0.754334125,1.6802072,2.79093943,-0.991687881,2.7714216,0.433497756,-1.03921731,-0.447534384,-0.53016876,-0.190798559,0.933396787,-0.699044025,-0.893837225,-0.760399573,-0.770215122,-0.889626784,-0.807867117,-0.441246789,-0.486036001,-1.85345238,-0.275936385,-1.78467803,-1.9037287,0.236087467,-0.049598381,0.885152975,0.05853731,-0.228138442,-0.348340472,-0.345212837,-0.584112497,-0.332266333,0.68187166,0.720759881,3.68068031
0.35565819,-0.011304003,0.123446039,-0.774167997,-0.877985983,-0.884511432,-1.08050668,-0.591331517,-0.688458585,-0.805788072,-0.808160865,-0.845680055,-0.799039502,-0.117147169,-0.194463693,1.65505457,2.12016407,1.06969073,-0.656260073,0.484635812,0.266532161,0.113384312,1.18777096,0.534559919,0.610800748,1.2911395,-0.705126209,-0.756164679,1.21677608,0.910787333,1.4390187,0.186747943,1.45939591,1.52302835,-0.788671039,-0.879017332,-0.835403209,-0.666625803,0.3556165,0.08013641,0.066125896,0.174408701,0.118074795,-0.729895699,-0.176327732,-0.058392335,0.885152975,1.67683351,-0.228138442,0.885136387,0.887468786,0.0515567,-0.4529895,-0.469293256,-0.004578592,-0.275869645
-0.766054752,1.20932951,-0.251421379,0.278282439,0.149476045,-0.368996301,-0.524357743,-0.269529442,0.156325539,-0.208281034,-0.117342804,-0.348049077,-0.243213645,-0.06305226,-0.82540579,1.23814386,1.05732913,-0.854830583,1.37120093,1.85518784,-0.59920299,2.18003497,1.12339997,0.986389735,0.889263498,1.34307602,-0.432472404,-1.1883507,-0.109931317,0.53206202,-0.556998792,-0.202480189,-0.269296404,-0.254046922,-1.11612401,-0.913022379,-1.15016085,-1.09334185,-0.368264965,-0.516232436,-1.71473522,-0.537107668,-1.73982518,-0.984662115,0.983465295,5.86653401,0.134013044,-0.642189748,2.28799207,-1.35754881,-1.38578823,-0.575367116,-0.412748445,-0.181502027,0.169502641,-0.275869645
0.166279003,0.249383469,0.332102588,1.02563704,0.503351564,0.839986953,0.595992712,0.872906043,0.559698769,0.777476471,0.93494457,0.995774725,0.998729632,-0.04990894,1.20162895,3.33621122,1.28430834,1.49010931,0.740242562,1.50388524,-0.079534548,2.67520773,1.64433349,0.528681058,1.51437482,2.19418236,0.85301812,-0.76011803,-0.171442003,0.229414162,-0.36462832,0.603959637,-0.686121548,-0.827163846,-0.249523514,-0.317611228,-0.568942526,-0.62000718,-0.314318499,-0.444236437,-1.47170752,0.157781936,-1.2992521,-1.45235135,0.044699866,-0.003396644,0.885152975,-0.227730175,-0.228138442,-1.19735701,-1.19368201,-0.178402844,-0.332266333,0.06517617,0.285556797,4.0763353
0.659561515,0.963341602,0.816473534,1.45988579,1.98626663,2.01476457,1.8062983,1.87209467,1.7023633,1.71407865,1.75303983,1.7249888,1.70162767,-1.12523104,2.27817317,-0.332192905,-0.263908409,-0.954218118,0.593262693,2.06036945,1.88622586,0.327162525,0.152284232,-0.560267949,-1.17902828,-0.781626611,-0.642312399,-0.809725462,-0.313933184,0.053522917,-0.489373362,0.188057803,-0.700026,-0.775148603,-0.651813607,-0.84395664,-0.750798851,-0.567239266,-0.556262535,-0.557375294,-1.35946811,0.101639529,-1.2140356,-1.43919543,-0.329177294,-0.058392335,0.885152975,1.53252816,-0.228138442,1.65405703,1.65589369,-0.221810052,1.43834012,-0.469293256,-1.36821492,0.911095338
-0.558685111,-1.03856798,-0.824585354,0.372819722,0.401221147,0.317567873,0.15264415,0.292754196,0.377950772,0.484238454,0.595300845,0.422166706,0.624500787,0.372168075,1.24085691,-0.04684768,0.472965209,3.02126715,0.52021261,1.5908287,-0.047021045,-0.241863941,1.90472399,1.05113104,1.64660154,2.1561481,0.404187539,-1.20046861,-0.351727608,-0.458164144,0.021817915,0.593596738,-0.420829656,-0.543186575,-1.3391079,-1.28912426,-1.13391286,-0.848111799,-0.705170617,-0.614112822,-1.73523198,-0.58050604,-1.77203316,-1.8956109,-0.373825359,0.034381306,0.885152975,-0.305971004,3.54605733,-1.30949127,-1.35377053,-0.991109096,-0.050578943,-0.345954158,-0.207673365,4.4719903
0.793819972,-0.350276579,-0.116156473,1.64461405,0.729782854,1.38229988,0.972910315,1.51040815,1.08571731,1.11460813,1.08403104,1.29403591,1.22562832,-0.672861175,-0.046352797,2.52959448,-0.701958897,2.26096238,0.89115505,1.07326767,1.18168762,0.301328743,0.141529322,1.82967074,1.21519427,1.26276159,-0.065616014,-0.377389735,-0.515757228,-0.470570926,-0.102257544,0.859326676,-0.77928163,-0.967323874,-0.451442776,-0.692854463,-0.432352414,-0.204456954,-0.899074933,-0.714169041,-1.62348377,0.619303568,-1.2936192,-1.98549401,1.29861001,-0.025252157,0.885152975,0.119847995,1.02992682,-1.13328029,-1.14565545,3.92984978,-0.17130211,-0.263728092,-0.06260567,0.911095338
-0.06265952,0.91019849,-0.573913621,-0.01090969,0.336880172,0.160440158,-0.377773497,-0.047488321,0.29972824,-0.088698938,0.035864327,-0.156950459,0.174695865,0.505527204,0.775620214,1.34674219,3.27541523,0.299688289,-0.07379823,0.223771049,-0.967535553,2.25420476,0.976697809,0.355605581,0.204307647,0.980652966,-0.660531394,-1.3188947,0.462191361,0.754286311,-0.168576819,-0.370010191,0.580995967,0.677711222,-1.3333224,-1.27065921,-1.27916309,-1.06520402,-0.193468615,-0.336838035,-0.484296374,-0.656735518,-0.660297412,-0.560455639,0.512092832,-0.059154015,0.885152975,-0.510627527,2.28799207,-1.00512685,-1.03359348,-1.07093873,-0.211543166,0.887436824,0.778786959,1.30675034
-0.078770443,0.877252376,1.59693955,1.20875577,1.09443286,1.3838424,1.0931826,1.30915014,1.24103242,1.31776942,1.20684951,1.17026802,1.22587531,-0.706272261,1.25985722,1.30871829,-0.153290196,1.49581382,-0.068601037,2.77619897,-0.018689096,0.241518575,-0.914295731,-0.406187913,0.048286748,-0.836174408,-0.387510173,-0.640031201,1.20445423,0.763691622,1.63574664,0.713013774,1.21190784,1.17512089,-0.539476618,-0.664578713,-0.664357671,-0.550494448,-0.381070541,-0.348803039,0.817454029,0.316824711,0.857062325,-0.153320857,0.116743214,-0.056850765,0.885152975,1.39524949,1.02992682,1.01328983,0.999530752,-0.552847758,-0.4529895,-0.510406289,-0.033592131,0.911095338
0.299058073,-0.337881393,0.201548938,1.29164352,1.87432115,1.34589327,1.44195144,1.49009191,1.92262697,2.01188724,1.58363648,1.66036808,1.65457387,0.236615451,1.60449411,2.25961807,1.54275476,0.482002915,3.53876044,2.70955803,2.45449044,1.6892442,3.81226723,1.07869097,2.43025439,5.68958267,-0.246806267,-1.15133263,-0.245961201,-0.073760935,-0.378613274,0.784629632,-0.500142037,-0.65827562,-0.955620384,-1.08277214,-1.07478145,-0.886067422,-0.338078583,-0.451167641,-1.89336294,-0.455802102,-1.87698549,-1.75049747,-0.919235779,-0.052887177,0.885152975,0.034496721,3.54605733,-0.092033592,-0.137097757,-1.06510848,-0.332266333,-0.263728092,0.053448486,2.49371532
-0.06424104,1.59615397,-0.057698396,0.475243982,0.969941027,0.560009764,0.370083048,0.780503834,0.740061539,0.549026228,0.628223402,0.409400166,0.739148507,0.712702104,-1.04178601,1.26762087,4.72236723,-0.312020964,-0.009568328,0.774463383,-0.660630139,-0.747079549,1.788824,-0.786151655,1.76140327,0.049236624,-0.470304065,-1.13000038,-0.237574844,0.153224093,-0.600824837,-0.247338253,-0.137215071,-0.106285348,-1.14266201,-1.01156115,-1.14636309,-1.02974338,0.71820534,0.589819802,-1.84480932,-0.437707387,-1.82715362,-1.49012271,0.517281127,0.046598894,0.885152975,-0.343512083,-0.228138442,-0.332321292,-0.329203984,-0.995145425,-0.090819999,-0.510406289,-0.294713981,0.911095338
0.713689888,1.00577453,-0.603703953,0.732963726,0.59965223,0.830669504,0.787520198,0.937609978,0.668561035,0.428674354,0.934953474,0.718507133,1.07734678,-0.136740126,-0.80611718,1.15541035,2.14256743,1.73204517,0.828082653,-0.413978239,1.03140624,0.890156803,0.869006352,2.04632327,1.22681476,0.753280978,0.87267194,-0.96385215,-0.481713496,-0.109326627,-0.581186639,-0.116347489,-0.807415666,-0.840527573,-0.919417018,-0.841430474,-0.844401402,-0.701601667,1.20337908,0.86147601,-2.25210072,-0.14761116,-2.10917617,-1.56050419,1.41584668,0.121783024,0.885152975,-0.672299718,1.02992682,-0.588628172,-0.601354472,-0.904776484,1.96147385,-0.428180223,-1.71637739,1.30675034
0.281365629,-0.596738823,0.088297027,0.955590525,1.31301315,1.05176415,1.1977635,1.08115504,1.224305,1.62066038,1.56394884,1.5801056,1.42373243,-1.17969791,0.512421069,1.67162703,-0.371417057,0.628564556,0.457857865,1.72118713,1.34614516,1.46220746,2.24600087,0.935885235,1.02406485,1.9655421,1.10381774,-0.076754545,0.202125874,0.501021416,-0.192284487,0.49250771,-0.268505021,-0.364849807,-0.231372677,-0.37368188,-0.208274771,-0.074912778,0.286988128,0.078514237,-0.766178373,0.894850175,-0.412111518,-1.07358146,-0.594947796,-0.035279022,0.885152975,-0.105081206,1.02992682,0.837078847,0.823433377,-0.910156752,-0.010337887,-0.099275961,-0.06260567,2.09806033
0.611387278,0.589447068,0.434769316,1.79595628,1.33589795,2.03269833,1.33135913,2.18119954,1.65832476,1.61268949,1.69465958,1.80652306,1.735911,-1.53401037,0.473280979,2.22423674,1.67086999,1.30670216,1.11614201,1.72822061,1.10332116,0.393660309,0.788647042,1.23744702,1.78140502,1.78529616,0.0027677,-0.238113186,-0.344188291,-0.038624044,-0.381478953,0.254195534,-0.798974698,-0.891070244,-0.204009684,-0.568846658,-0.266593806,-0.042412411,-0.633128451,-0.580406407,-1.28269617,0.755035631,-0.935580318,-1.64703216,1.46520229,-0.02097655,0.885152975,-0.253814515,-0.228138442,-1.19735701,-1.19368201,2.0132658,-0.292025277,-0.551519321,-0.178659826,1.30675034
0.750536633,0.050365706,0.688050629,1.83241557,2.79081403,2.28627628,2.36639858,2.58924686,2.42268975,2.44039176,2.75439371,2.56782995,2.41251489,-0.130281669,1.99378813,2.00913408,2.0964765,0.607746107,2.0623553,0.527321647,3.1666397,1.86930022,4.19897623,4.9485873,0.488165002,4.29952411,0.21581777,-1.06030322,-0.715623346,-0.857695173,-0.39595622,0.495641489,-0.768495056,-0.897421721,-0.998747511,-0.921628459,-0.985634004,-0.85470993,0.196614927,-0.03396203,-2.90985034,-0.29915034,-2.75562459,-2.2206999,-0.327217065,0.011297385,0.885152975,0.138956154,4.80412259,-1.08522275,-1.14565545,-0.754311075,-0.17130211,-0.140388994,0.024434947,2.09806033
0.380688123,0.149594907,-0.736025165,0.877919164,1.55788851,1.14661516,1.04616197,1.67933211,1.30388968,1.42517609,1.72438842,1.41362943,1.16505695,0.441558633,0.773450188,2.2953325,0.823442944,1.27813122,0.974425894,0.856846254,1.15237952,1.96883154,1.79062044,4.14121846,0.878852297,3.49716665,0.796914922,-0.894230075,-0.762670524,-0.613082845,-0.441382238,0.394119008,-1.0816745,-1.21438531,-0.857487114,-0.628755544,-0.850168109,-0.835416033,1.51005341,1.30699601,-3.33812208,-0.029840983,-3.06753603,-2.10561182,0.064008062,-0.00954671,0.885152975,-0.469933331,3.54605733,-1.35754881,-1.40179708,0.570277855,-0.372507389,-0.140388994,0.169502641,3.68068031
0.534081065,0.680079657,0.512248963,0.477812228,0.582922217,0.854053496,0.167132939,1.20138687,0.78426868,1.02465727,1.15526629,1.10769493,1.02300514,-0.021624337,1.03863448,2.81555144,1.37616056,1.70730613,2.11062322,2.41646651,0.561834199,0.598495117,2.82552629,1.75941182,2.17746864,1.3375815,-0.668336824,-0.925280363,-0.327323001,-0.257559571,-0.342666762,0.397375307,-0.644815719,-0.750021553,-0.871744489,-0.92225522,-0.859531197,-0.675334936,-0.464728668,-0.523921123,-1.48433684,-0.081799517,-1.3865182,-1.66545449,-0.544369018,-0.052075046,0.885152975,-0.680536135,-0.228138442,-0.700762432,-0.697407586,-0.238507978,-0.412748445,0.106289202,0.372597414,0.515440345
-0.239651024,-1.77275312,-0.265963308,0.410475374,-0.326315925,0.228087331,0.081631734,0.03427965,-0.061248434,0.074839145,0.146289349,-0.035536583,0.113421632,0.51828534,-0.359603481,1.91459193,-1.13814593,0.342280643,-0.532042522,0.47600647,0.022408446,0.354982115,-0.187813522,1.35800828,0.642216341,0.647035667,-0.640679392,-0.844354698,-0.122527019,-0.120623287,-0.107921759,0.702883508,-0.442215914,-0.583501107,-0.868007651,-0.852049863,-0.805453444,-0.640041535,-0.17979921,-0.149588321,-0.861749355,0.026864938,-0.781676984,-1.6779711,0.655377991,-0.057624609,0.885152975,0.446094629,2.28799207,-0.124071952,-0.15310661,-0.376409687,-0.211543166,-0.38706719,-0.120632748,1.30675034
0.725770413,-1.22389834,-0.258734873,1.13586634,1.30644476,1.16075961,1.17461532,1.18639595,1.52579504,1.4934853,1.56545665,1.37756,1.49729078,-0.51749801,0.655776397,1.12657231,1.49080101,2.10029064,1.10363518,1.99706468,4.80797565,0.980812,2.47753819,3.13692514,3.01821407,4.27900267,0.096426262,-0.860072444,-0.240248982,-0.271089559,-0.196530784,0.674053172,-0.461592976,-0.599489971,-0.628508964,-0.636770951,-0.674429899,-0.581218344,0.545929277,0.387784526,-1.42645246,0.020687108,-1.30110871,-1.78109387,-1.19155695,-0.053692731,0.885152975,0.269160818,1.02992682,-0.204167852,-0.217142019,-0.435232789,-0.292025277,-0.304841125,-0.004578592,2.49371532
0.470126689,-0.086135999,1.41183041,1.46319523,1.56075449,1.71258319,1.50609623,1.64022796,1.63764251,1.57108647,1.67949538,1.84598493,1.7904295,-0.640884975,1.65348763,1.54501111,0.925991912,0.546080925,-0.600508889,1.59902124,0.385409769,2.4083053,-0.109181166,0.466650879,1.93859141,1.68584953,-0.611224134,-0.93370187,0.027971099,0.091982171,0.043898813,0.94030418,-0.2928788,-0.462722797,-0.653870689,-0.743150077,-0.75523749,-0.633087061,-0.561000216,-0.53047629,-0.76534038,-0.091073805,-0.731647509,-1.35428298,-0.622224185,-0.056850765,0.885152975,1.44062365,1.02992682,-0.027956872,-0.041044644,0.069029413,-0.372507389,0.846323791,0.865827576,0.119785348
0.616067052,-1.02838331,-0.561769544,0.788937374,0.526461153,0.75488343,0.037492429,0.501400206,0.440900617,0.370958558,0.446997668,0.342792658,0.313011061,-0.74516267,1.05842556,0.865437517,-0.441184119,1.35725261,0.128843117,1.11645565,0.755004436,0.212639417,0.843920601,0.375625878,-0.105959761,-0.544540746,-0.830726959,-0.02649345,-0.765931178,-0.628123354,-0.432536271,0.426911723,-0.893891333,-1.01982223,-0.595414764,-0.693784879,-0.411515234,-0.174328673,-0.193535252,-0.161806338,-1.84783146,0.936036129,-1.40228044,-2.09079305,1.90613533,-0.017662443,0.885152975,-0.284340777,2.28799207,-0.941050132,-0.969558074,0.942074747,-0.332266333,0.147402235,0.343583875,2.49371532
0.078293911,-0.123999023,0.362194296,1.75701563,1.5815759,1.55672938,1.72172289,1.5913627,1.42437744,1.42183633,1.54528223,1.40385372,1.48260534,-0.010277564,1.10843957,1.90195486,0.241226377,-1.34255436,1.8692489,-0.003969284,-0.445963768,0.021869747,0.563822652,1.46762221,1.0981989,0.200984659,-0.485238467,-0.932201685,-0.474829014,-0.383294278,-0.297748316,0.423051121,-0.796383859,-0.915438675,-0.660540711,-0.771098925,-0.849537618,-0.750437895,-0.443925142,-0.462271341,-1.63452136,-0.096017654,-1.52840147,-1.88137673,-0.830577584,-0.058392335,0.885152975,-0.348073836,-0.228138442,-1.21337619,-1.20969086,0.517805567,-0.211543166,-0.058162929,0.111475564,2.09806033
1.18687071,-1.59635407,-1.06822386,1.07093999,0.373833189,1.3156474,0.257837524,0.667418216,0.593482253,1.13015212,1.06085287,1.02391831,0.950968388,-0.593592544,0.811423352,1.09335557,-1.08321409,-0.021298415,1.87937127,0.719591912,0.998729386,0.079402527,2.02317884,-0.760027486,0.559793727,0.568037207,3.59239607,-0.723250088,-0.366674114,-0.086130579,-0.17783789,0.726479454,-0.777389385,-0.943969231,-0.629857323,-0.682671135,-0.701782604,-0.592932373,-0.847738545,-0.692033174,-1.60603857,0.217475759,-1.40380667,-1.58557122,2.1930403,-0.014251809,0.885152975,0.12929596,1.02992682,-1.16531865,-1.17767315,4.52246149,-0.372507389,0.106289202,0.343583875,2.09806033
-0.158636051,-0.567270825,1.73688205,1.7551291,0.809968832,1.43974398,0.854376271,1.48801133,1.37392894,1.02024879,1.29921194,1.28379773,1.27152034,-0.400196078,2.12572314,1.61263462,-0.066969272,0.60993922,1.02930606,2.05152343,0.328466188,1.73887071,1.19037665,1.43424406,1.53924945,0.62215274,-0.323999708,-0.59264139,-0.189178655,-0.315331313,0.275807088,1.40479066,-0.572444051,-0.834841019,-0.700163515,-0.80881252,-0.732936727,-0.562643579,-0.614061079,-0.556186751,-1.30637586,0.377523519,-1.0775783,-1.66287671,-0.962103994,-0.047059541,0.885152975,0.812736914,1.02992682,-0.460474732,-0.473283655,0.21660434,0.432313726,0.352967399,-0.06260567,8.42854025
-0.126021682,0.732999641,0.183829252,0.514442389,-0.104507413,-0.43956803,-0.274162801,-0.125143191,0.223533704,-0.183237587,0.056532047,-0.124408255,0.061341355,-0.473147388,0.557148678,1.89324698,0.609936607,0.742539922,0.761395949,1.60236085,2.92338481,2.20157108,0.892867219,0.744236655,1.25256021,1.46839058,-0.297685801,-0.800179202,-0.439439876,0.047311453,-0.583425422,-0.507065651,-0.561447783,-0.51601264,-0.889256955,-0.843151768,-0.801782062,-0.640086117,0.397196172,0.174602475,-1.8373127,0.106035709,-1.65099714,-1.62522196,0.282429598,-0.059154015,0.885152975,-0.886079461,-0.228138442,-1.38958717,-1.38578823,1.10374612,-0.372507389,-0.551519321,-0.120632748,-0.275869645
0.54186138,-1.66569364,-0.87117717,0.060455647,-0.062598585,0.021338747,-0.073993875,0.402667901,-0.068414457,0.095262146,0.133123591,0.08491037,0.236389377,-0.235526736,-0.209612688,1.29635984,-0.400573043,-0.474273039,1.45483639,0.611107775,4.07057645,2.04968853,1.52628539,-0.033154258,1.95633957,0.494491461,-0.613735576,-1.1369217,-0.557234033,-0.442208994,-0.386458088,-0.154505645,-0.721234522,-0.742687357,-1.03515667,-1.19933044,-1.06315584,-0.80071296,-0.343569475,-0.391815573,-1.99155827,-0.430183311,-1.95844455,-1.80075304,0.327325992,-0.003396644,0.885152975,-0.388644876,1.02992682,-1.29347209,-1.30574397,0.329779865,-0.251784222,-0.222615059,0.024434947,0.911095338
0.563533156,-1.48642239,0.130098342,-0.377448649,-0.016395397,0.1272931,-0.303444571,-0.082054001,0.034819941,0.10259507,0.441820052,0.436247628,0.422281029,-1.07917797,0.345260439,2.04353589,1.05243804,0.924358679,0.048703321,0.645092042,1.53903336,2.53280771,0.401578753,1.06409995,2.82515719,1.38881627,-0.761844492,-1.29788382,-0.311935408,-0.258258362,-0.253878316,0.640369209,-0.509363314,-0.64491407,-1.17358983,-1.13616019,-1.24248353,-1.09258629,-0.116027127,-0.351595233,-2.01712023,-0.620344485,-2.04051162,-1.68040902,-0.957097675,-0.026296429,0.134013044,0.255216989,2.28799207,-0.556589812,-0.58534562,-0.677157621,-0.332266333,-0.469293256,-0.091619209,0.119785348
0.155719786,-1.32934013,-0.632083173,0.841521101,0.058939016,0.725500746,0.042016889,0.519330802,0.121237876,0.3179398,0.324098463,0.269014165,0.225967162,0.370667031,0.000661073,2.07660651,-0.478437931,2.07163705,1.48866155,0.24707268,1.66262722,3.24862906,-0.493824262,0.076833662,0.528332637,-0.440768532,-0.591065268,-0.939541124,-0.576001748,-0.536750893,-0.256413734,0.681509688,-0.797215325,-0.957843083,-0.951770066,-1.04788643,-0.915773307,-0.680960264,-1.10729822,-0.818076039,-1.81933798,-0.11785578,-1.70428189,-1.97423632,1.05433211,-0.030379016,0.885152975,0.005568324,-0.228138442,-1.18133783,-1.17767315,0.522178257,-0.17130211,-0.551519321,-0.265700442,2.09806033
-0.923924729,0.992456057,1.96161678,3.37711576,3.17258305,2.93890593,2.56280069,2.9792018,2.94269234,2.70783377,2.7921009,2.87967004,2.79600752,-0.375025295,2.00471972,0.484527294,0.419071793,-0.469779979,-0.405359487,2.41489473,-0.292589796,0.58386219,-0.410158487,-0.081449076,-0.732272719,-1.24246899,-0.506407223,-0.605498652,-0.249482117,-0.16515381,-0.307311077,0.846985234,-0.666825822,-0.845670536,-0.26006552,-0.88859655,-0.483510657,-0.161450719,-0.249031945,-0.34957297,-1.20544879,0.350095771,-0.993406439,-1.58498609,0.441793419,-0.056070731,0.885152975,0.409681396,1.02992682,-0.556589812,-0.569336768,-0.593422097,0.87496534,-0.140388994,-0.729917065,2.88937032
0.566685525,-0.134568017,-0.816401388,0.255558653,-0.411921129,-0.429522636,-0.169626305,0.125913806,-0.02049504,-0.292974666,-0.059495628,-0.191989379,0.106800679,-0.029747027,-0.002837876,0.919133621,1.86469956,-0.449995599,0.823901169,0.279265043,1.78491666,0.403420717,2.25233078,1.27375208,3.05428441,0.233076892,0.414433289,-1.06225289,-0.329189061,0.044807892,-0.538227435,-0.309771142,-0.332035846,-0.303576057,-0.870195293,-0.822167445,-0.951305181,-0.864731927,1.36999621,1.23267292,-1.79445103,-0.308927711,-1.74112739,-1.52190415,0.957345045,-0.032365386,0.885152975,-0.344119091,-0.228138442,-0.172129492,-0.169115462,-0.472432971,-0.493230556,0.2296283,0.517665109,0.911095338
-0.031226527,-0.417375625,0.253628859,0.47323353,0.395191824,0.647168111,0.372932878,0.780118762,0.885677407,0.991078589,1.03278618,1.12372004,0.959012451,0.16633397,1.12906992,0.951095942,0.428781563,1.69825147,0.831740366,1.42944384,0.67466373,0.293249274,2.53615126,2.26294942,0.934855928,2.01160101,-0.522654584,-0.884533642,0.299536735,0.341534156,0.261590316,1.00941239,-0.189422331,-0.363730508,-1.12198641,-1.03016585,-0.86019882,-0.612539134,-0.723933655,-0.551030632,-0.30404108,-0.025361363,-0.287881146,-0.783329231,0.436760456,-0.03334527,0.885152975,-0.090729964,-0.228138442,-1.06920357,-1.06561119,0.169965072,-0.332266333,-0.304841125,0.024434947,0.515440345
-0.160078854,-0.269845206,-0.285096862,1.0349064,1.42966659,0.989259341,0.751502123,1.17876019,1.15563233,1.30880402,1.08683889,1.08974084,1.04540837,0.275866053,2.28816664,0.500827322,0.519145683,0.528269943,1.08460003,-0.001716507,-0.647186487,2.33565571,1.55971442,1.42697953,1.09534363,2.07056488,0.002911142,-1.34916285,-0.681563828,-0.741112948,-0.337770105,0.812907318,-0.838757396,-1.02315855,-1.26876731,-1.15293982,-1.32400725,-1.19839856,-0.563367364,-0.536007658,-2.76820473,-0.719867312,-2.75250247,-2.04065366,0.153089024,0.173768045,0.885152975,-0.153844232,1.02992682,-1.34152963,-1.35377053,-0.798710704,-0.17130211,-0.510406289,-0.236686904,2.49371532
0.842197711,-0.639651867,-0.099082985,0.575522204,-0.505527711,0.264128407,0.050526388,0.258398664,0.522876542,0.362287652,0.754677839,0.616940724,0.792063074,-0.599245348,0.655105529,2.11662535,0.396878032,1.39578126,0.358202551,-0.09944578,1.20450501,3.99749598,2.32495523,0.153568684,1.33119465,2.54529231,-0.12438109,-0.90352999,-0.262282694,-0.236934178,-0.166726069,0.621969733,-0.529016058,-0.662871949,-0.776416787,-0.824013801,-0.803983711,-0.654516309,-0.094118139,-0.078065569,-1.20688013,-0.045797701,-1.12114777,-1.84586703,-0.469864343,-0.049598381,0.885152975,-0.052127863,-0.228138442,-0.348340472,-0.345212837,-0.229694407,-0.412748445,-0.304841125,0.082462025,0.119785348
0.311406122,-0.701135763,-0.016298814,0.819888703,0.392341525,0.968190688,0.48338852,1.0097646,0.515276286,0.639516198,0.533598952,0.518904283,0.616923267,0.243635513,0.587972929,1.32518673,2.14359633,3.16201341,-0.7189476,-0.457470259,-0.367107661,0.2293379,0.288789899,0.99101785,0.69399001,1.36374155,0.083921393,-0.917373147,-0.656891432,-0.551167322,-0.367405987,0.460273964,-0.838624442,-0.966368932,-0.999593058,-0.824006423,-0.878505363,-0.760305231,-0.77929855,-0.66465337,-2.0589569,-0.08391914,-1.91295141,-2.04605219,1.06552808,-0.018777666,0.885152975,0.005568324,1.02992682,-1.16531865,-1.17767315,0.963091239,0.351831615,0.106289202,-0.178659826,0.911095338
